,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg,goals_avg,shots_avg,hits_avg,pim_avg,powerPlayOpportunities_avg,powerPlayGoals_avg,faceOffWinPercentage_avg,giveaways_avg,takeaways_avg
38,2018020039,2018-10-09,Predators,0,Flames,3,H,A_reg,0,"2018-10-09 - Flames 3, Predators 0",Nashville Predators,60.0,-24.0,16.0,-18.85499999999999,-17.0,12.0,-17.939999999999998,-8.0,11.0,-16.595,-1.0,-2.0,12.464999999999996,-2.785,0.4500000000000002,-24.315000000000005,-15.0,3.0,-15.055,-7.5,0.5,-15.704999999999998,-5.0,1.0,-16.555,-1.0,-1.5,-10.0,-0.8150000000000013,18.650000000000006,-7.5,2.5,-12.954999999999984,-2.5,1.0,-4.664999999999999,-0.5,0.0,18.335000000000008,6.785,6.944999999999993,-9.0,9.0,-23.069999999999993,-0.5,9.0,-24.709999999999994,0.0,0.0,0.0,0.23499999999999988,0.0,0.9249999999999989,12.920000000000002,0.1379999999999999,4.0,-1.0,-8.0,7.0,-1.5,-5.5,-1.5,-7.5,-3.0,3.0
39,2018020040,2018-10-09,Jets,2,Kings,1,H,H_reg,1,"2018-10-09 - Kings 1, Jets 2",Winnipeg Jets,60.0,3.5,-4.5,3.2450000000000045,4.0,-5.5,5.479999999999997,6.0,3.0,3.635000000000005,0.0,0.5,-3.335000000000001,-0.6150000000000002,0.3599999999999999,-8.074999999999996,-1.0,1.5,-1.384999999999998,-4.0,0.5,-10.994999999999997,-2.0,2.0,-11.924999999999997,0.5,1.0,-35.0,4.445,-8.054999999999993,3.0,1.0,4.524999999999999,6.0,4.0,15.61,1.0,0.0,41.66499999999999,9.545,-3.4099999999999966,4.0,-9.0,13.049999999999997,1.5,-3.5,7.68,-1.0,-0.5,0.0,-10.0,4.545000000000002,-1.2449999999999992,-1.1599999999999966,-0.02400000000000002,1.0,0.0,6.0,-3.5,-4.0,-1.5,0.5,-13.350000000000001,-5.5,4.0
40,2018020041,2018-10-09,Stars,4,Maple Leafs,7,H,A_reg,0,"2018-10-09 - Maple Leafs 7, Stars 4",Dallas Stars,60.0,-8.333333333333329,-5.666666666666664,-1.5433333333333223,-6.833333333333336,-0.3333333333333357,-4.088333333333331,-2.3333333333333357,1.1666666666666679,-3.1766666666666623,-0.33333333333333304,-3.833333333333333,41.214999999999996,-0.31000000000000005,-0.9316666666666664,6.323333333333338,-10.333333333333336,-5.666666666666668,-4.268333333333338,-2.333333333333334,-4.166666666666666,4.156666666666666,-0.8333333333333339,-1.333333333333334,0.6799999999999997,0.8333333333333333,-2.3333333333333335,64.28666666666666,11.785,36.85,-8.0,-1.5,-8.674999999999997,-4.833333333333334,0.6666666666666661,-16.17000000000001,-0.5,-0.16666666666666663,5.555000000000007,4.646666666666665,2.3983333333333263,-2.833333333333332,-1.6666666666666679,-1.0533333333333346,1.666666666666666,1.666666666666666,0.0833333333333357,-0.6666666666666666,-1.0,-8.333333333333336,-5.156666666666666,6.666666666666671,-0.26833333333333265,13.731666666666655,0.13483333333333325,-5.333333333333332,-0.33333333333333304,-2.3333333333333357,2.833333333333332,4.5,1.1666666666666665,0.5,4.166666666666664,0.16666666666666607,-5.166666666666666
41,2018020042,2018-10-10,Senators,4,Flyers,7,H,A_reg,0,"2018-10-10 - Flyers 7, Senators 4",Ottawa Senators,60.0,-5.666666666666664,7.333333333333336,-4.859999999999999,-4.666666666666664,2.0,-3.5066666666666606,-5.0,0.6666666666666643,-5.07,0.6666666666666665,-0.666666666666667,6.229999999999997,-0.14999999999999947,-0.9733333333333332,6.106666666666662,-5.333333333333336,-1.0,-3.5600000000000023,-1.3333333333333321,-3.666666666666668,1.9033333333333289,-1.333333333333333,-5.666666666666668,7.996666666666663,0.0,-2.0,31.666666666666664,11.123333333333338,9.746666666666655,-4.0,2.666666666666668,-8.019999999999996,-3.333333333333333,2.0,-14.17666666666667,-0.33333333333333337,0.33333333333333326,-22.223333333333333,-12.5,-1.6333333333333258,1.0,7.666666666666668,-4.63666666666667,-0.33333333333333215,5.0,-7.546666666666674,0.6666666666666666,0.6666666666666666,16.666666666666668,6.06,1.9666666666666686,3.6799999999999997,0.5166666666666941,0.04200000000000004,5.333333333333334,0.6666666666666665,-5.0,-4.666666666666664,-4.666666666666667,-1.6666666666666665,-0.6666666666666667,-0.7666666666666728,3.999999999999999,4.666666666666668
42,2018020043,2018-10-10,Capitals,5,Golden Knights,2,H,H_reg,1,"2018-10-10 - Golden Knights 2, Capitals 5",Washington Capitals,60.0,-5.666666666666671,22.333333333333336,-12.28166666666666,-3.0,12.5,-8.700000000000003,1.8333333333333357,9.0,-5.734999999999992,4.833333333333333,0.16666666666666652,35.775000000000006,0.04833333333333334,0.9849999999999997,-5.535000000000004,0.8333333333333321,13.0,-10.611666666666665,-4.5,7.0,-14.446666666666665,-2.5,2.833333333333333,-7.0433333333333366,2.6666666666666665,-0.6666666666666667,55.0,37.403333333333336,26.343333333333348,5.333333333333332,6.0,-4.989999999999995,4.833333333333333,3.8333333333333335,-1.3900000000000077,1.1666666666666667,1.3333333333333335,16.664999999999992,9.921666666666665,4.0433333333333366,-3.5,6.333333333333332,-9.013333333333328,-0.33333333333333215,0.16666666666666607,1.8383333333333312,1.0,-0.5,25.0,4.223333333333334,3.626666666666665,12.53166666666667,7.084999999999994,0.1961666666666667,9.833333333333332,4.833333333333333,1.8333333333333357,-2.333333333333332,5.333333333333333,1.3333333333333335,2.0,-14.866666666666674,-0.3333333333333339,3.333333333333333
43,2018020044,2018-10-10,Ducks,2,Coyotes,3,H,A_SO,0,"2018-10-10 - Coyotes 3, Ducks 2",Anaheim Ducks,65.0,-23.5,25.83333333333333,-22.02833333333333,-15.5,18.333333333333336,-20.208333333333343,-14.833333333333332,9.166666666666668,-20.78333333333333,2.6666666666666665,-0.6666666666666667,73.81,-0.9233333333333333,1.3233333333333328,-19.945000000000007,-11.166666666666668,15.666666666666664,-25.193333333333328,-2.166666666666666,6.333333333333334,-19.005000000000003,-3.5,3.333333333333334,-23.18,1.3333333333333333,-0.8333333333333334,77.77666666666666,27.036666666666665,15.951666666666668,-9.0,9.333333333333332,-29.651666666666664,-4.5,4.5,-28.18,0.6666666666666666,0.16666666666666663,25.0,16.666666666666668,3.3333333333333286,-7.833333333333332,10.333333333333332,-17.928333333333327,-6.166666666666667,1.666666666666666,-13.731666666666655,0.6666666666666666,0.0,33.33333333333333,8.93,0.0,15.246666666666664,3.306666666666672,0.18566666666666665,7.5,2.6666666666666665,-14.833333333333332,1.0,0.0,-0.3333333333333335,0.6666666666666666,-4.31666666666667,2.166666666666667,0.833333333333333
44,2018020045,2018-10-11,Bruins,4,Oilers,1,H,H_reg,1,"2018-10-11 - Oilers 1, Bruins 4",Boston Bruins,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2018020046,2018-10-11,Sabres,1,Avalanche,6,H,A_reg,0,"2018-10-11 - Avalanche 6, Sabres 1",Buffalo Sabres,60.0,-7.0,4.333333333333336,-4.986666666666672,-2.0,7.0,-5.123333333333335,-8.0,4.666666666666664,-10.449999999999989,-1.333333333333333,-0.33333333333333304,-12.776666666666664,-0.9166666666666665,-0.11999999999999966,-7.233333333333341,-11.666666666666668,-6.0,-6.156666666666673,-1.666666666666667,-1.666666666666666,0.7199999999999989,-1.666666666666667,-0.666666666666667,-2.673333333333332,-0.6666666666666667,0.0,2.7766666666666637,7.580000000000002,-3.013333333333321,-9.999999999999998,-4.333333333333332,-9.0,-6.666666666666667,-2.333333333333334,-13.670000000000002,-1.0,-0.33333333333333337,-16.66666666666667,-3.033333333333333,-1.6666666666666714,5.666666666666668,9.0,-2.670000000000009,1.666666666666666,8.0,-8.236666666666672,0.3333333333333333,0.3333333333333333,0.0,3.636666666666667,-0.6099999999999994,0.7233333333333345,0.466666666666697,0.01200000000000001,-2.666666666666668,-1.333333333333333,-8.0,6.333333333333334,-2.999999999999999,-1.0,0.0,-0.10000000000000853,5.666666666666667,-3.0000000000000004
46,2018020047,2018-10-11,Panthers,4,Blue Jackets,5,H,A_reg,0,"2018-10-11 - Blue Jackets 5, Panthers 4",Florida Panthers,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2018020048,2018-10-11,Devils,6,Capitals,0,H,H_reg,1,"2018-10-11 - Capitals 0, Devils 6",New Jersey Devils,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2018020049,2018-10-11,Rangers,3,Sharks,2,H,H_reg,1,"2018-10-11 - Sharks 2, Rangers 3",New York Rangers,60.616666666667,-10.75,15.333333333333329,-11.265833333333333,-9.333333333333336,11.25,-11.765,-2.5833333333333357,9.25,-10.762500000000003,-0.5833333333333335,1.416666666666667,-7.655833333333327,-0.6908333333333339,0.22333333333333316,-5.884166666666665,-10.166666666666668,1.0,-10.318333333333335,-1.916666666666666,0.9166666666666661,-4.119166666666672,-1.583333333333334,-0.5,-1.63750000000001,0.6666666666666665,-0.5833333333333333,37.269999999999996,10.558333333333334,11.11,-8.25,0.08333333333333393,-16.051666666666662,-6.333333333333334,2.166666666666666,-34.539166666666674,-1.0,1.1666666666666667,-62.5,-11.25,-7.763333333333335,-5.083333333333332,13.083333333333332,-18.07916666666666,4.0,7.0,-10.61583333333332,-0.25,0.75,-33.33333333333333,-2.2725,-2.140833333333319,1.5983333333333327,2.4166666666666714,0.040000000000000036,4.083333333333334,-0.5833333333333335,-2.5833333333333357,6.5,2.666666666666666,-1.0833333333333335,-0.16666666666666669,-2.6666666666666714,0.3333333333333339,0.666666666666667
49,2018020050,2018-10-11,Penguins,4,Golden Knights,2,H,H_reg,1,"2018-10-11 - Golden Knights 2, Penguins 4",Pittsburgh Penguins,60.0,-0.75,5.0,-2.8449999999999918,-4.75,2.5,-4.855000000000004,-2.25,7.25,-8.934999999999995,2.25,1.75,0.1425000000000054,0.3824999999999994,0.33000000000000007,-2.592500000000001,4.5,6.75,-5.604999999999997,5.5,0.25,2.5974999999999966,1.5,1.75,-6.857500000000002,0.75,2.25,-2.914999999999999,7.1325,-14.027500000000003,-1.0,6.5,-12.559999999999995,1.0,5.5,-19.070000000000007,1.75,0.25,20.835,15.68,10.355000000000004,-3.75,-1.5,-0.8699999999999974,-4.75,0.25,-7.057499999999997,-0.25,-0.5,12.5,-0.9524999999999997,5.634999999999991,5.250000000000001,-0.9300000000000068,0.04325000000000001,2.5,2.25,-2.25,-2.0,-2.75,1.75,1.0,3.04999999999999,2.75,4.0
50,2018020051,2018-10-11,Canadiens,0,Kings,3,H,A_reg,0,"2018-10-11 - Kings 3, Canadiens 0",Montreal Canadiens,60.0,11.666666666666664,-12.333333333333329,9.213333333333338,10.833333333333336,-14.333333333333336,14.625,11.5,-12.666666666666664,21.150000000000006,1.1666666666666665,-0.3333333333333335,14.998333333333335,0.7916666666666665,-0.5916666666666668,13.588333333333338,8.666666666666668,-2.5,10.630000000000003,1.833333333333334,-1.166666666666666,7.448333333333338,3.833333333333333,-1.0,14.656666666666673,1.6666666666666667,-0.33333333333333326,5.555,10.141666666666666,3.9316666666666578,6.833333333333334,-1.3333333333333321,13.17333333333334,6.666666666666667,-3.5,35.31833333333333,0.5,0.33333333333333337,8.331666666666663,4.165,-3.9399999999999977,5.333333333333332,-9.666666666666664,14.751666666666665,2.166666666666667,-8.0,19.093333333333337,-0.6666666666666666,-0.3333333333333333,0.0,-6.666666666666667,3.0300000000000153,0.9333333333333318,-1.5516666666666623,-0.006166666666666432,2.0,1.1666666666666665,11.5,8.333333333333332,-7.0,0.16666666666666652,0.5,-6.966666666666669,-5.666666666666666,4.0
51,2018020052,2018-10-11,Red Wings,3,Maple Leafs,5,H,A_reg,0,"2018-10-11 - Maple Leafs 5, Red Wings 3",Detroit Red Wings,60.0,-6.833333333333336,0.4166666666666643,-3.225833333333327,-5.166666666666664,3.0833333333333357,-5.072499999999998,-5.416666666666668,-0.9166666666666679,-4.457499999999996,-3.0,-1.25,-12.637500000000003,-0.7233333333333332,0.08499999999999996,-7.939999999999991,-5.25,-1.8333333333333321,-3.5658333333333303,-1.416666666666666,3.416666666666666,-10.866666666666667,-2.083333333333333,2.083333333333334,-12.490000000000009,-0.6666666666666667,-1.5,5.161666666666669,-0.4991666666666674,27.04249999999999,-3.833333333333332,-5.25,2.0458333333333343,-2.416666666666666,-3.833333333333333,6.140833333333326,-1.5833333333333335,-0.16666666666666669,-33.33500000000001,-15.662500000000001,-1.4591666666666754,-2.083333333333332,0.0,-1.5033333333333374,-1.166666666666666,0.5833333333333339,-7.469166666666666,-0.75,0.33333333333333326,-56.25,-6.9925,-5.6641666666666595,-7.6324999999999985,4.008333333333326,-0.036250000000000004,-2.666666666666666,-3.0,-5.416666666666668,-2.416666666666668,9.333333333333334,0.5,-0.25,-3.0249999999999915,1.25,-6.75
52,2018020053,2018-10-11,Lightning,1,Canucks,4,H,A_reg,0,"2018-10-11 - Canucks 4, Lightning 1",Tampa Bay Lightning,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2018020054,2018-10-11,Blues,5,Flames,3,H,H_reg,1,"2018-10-11 - Flames 3, Blues 5",St Louis Blues,60.0,-2.1666666666666714,1.5,-1.8699999999999903,3.8333333333333357,0.5,1.086666666666673,3.0,-1.1666666666666679,1.7383333333333368,-1.5,2.0,-33.51500000000001,-0.8733333333333331,-0.28500000000000014,-2.3100000000000023,2.5,1.8333333333333321,-0.5633333333333255,-2.666666666666666,-1.5,-0.7333333333333414,-2.333333333333334,-1.333333333333334,-4.148333333333333,-1.0,1.1666666666666665,-34.166666666666664,-5.82,-13.353333333333339,5.166666666666668,3.333333333333334,-0.8266666666666609,4.833333333333334,3.833333333333333,-3.240000000000002,-0.8333333333333333,1.1666666666666667,-43.335,-1.1883333333333344,-5.756666666666675,-2.666666666666668,1.0,-5.546666666666667,0.5,-2.666666666666666,5.350000000000016,0.33333333333333337,0.0,-8.333333333333329,0.32333333333333325,0.0,-4.058333333333334,-4.421666666666667,-0.08450000000000002,1.0,-1.5,3.0,8.666666666666666,-3.0,-0.666666666666667,-0.6666666666666667,4.883333333333333,-3.833333333333334,-0.16666666666666696
54,2018020055,2018-10-11,Predators,3,Jets,0,H,H_reg,1,"2018-10-11 - Jets 0, Predators 3",Nashville Predators,60.0,-4.666666666666664,-5.0,-0.6899999999999977,-2.0,-2.6666666666666714,-0.8966666666666683,0.6666666666666643,-0.6666666666666643,-0.6633333333333411,-0.33333333333333304,0.33333333333333304,-16.510000000000005,0.18333333333333357,-0.29666666666666686,1.730000000000004,1.6666666666666679,-6.666666666666664,4.0433333333333366,0.0,1.0,-3.030000000000001,1.666666666666666,1.6666666666666679,-1.4099999999999966,-1.3333333333333335,0.33333333333333326,-32.22333333333334,-13.333333333333332,1.480000000000004,1.666666666666666,-7.666666666666666,11.586666666666666,-0.6666666666666661,-5.000000000000001,7.893333333333338,0.33333333333333337,-0.3333333333333333,11.113333333333351,6.493333333333334,4.6299999999999955,-3.6666666666666643,0.33333333333333215,-3.8499999999999943,-0.6666666666666661,3.0,-2.9966666666666697,0.3333333333333333,0.3333333333333333,0.0,2.38,-3.703333333333333,-0.5600000000000005,-1.4866666666666646,-0.020333333333333425,-2.333333333333332,-0.33333333333333304,0.6666666666666643,-0.33333333333333215,-1.666666666666666,-0.6666666666666665,-0.6666666666666666,3.1333333333333258,-0.666666666666667,4.0
55,2018020056,2018-10-11,Wild,4,Blackhawks,3,H,H_reg,1,"2018-10-11 - Blackhawks 3, Wild 4",Minnesota Wild,63.416666666667005,-16.33333333333333,15.5,-12.639999999999993,-7.5,14.333333333333336,-11.499999999999993,-9.166666666666664,11.333333333333332,-15.59333333333334,-4.0,-2.166666666666667,-17.949999999999996,-0.1816666666666662,0.9566666666666666,-9.941666666666677,-9.666666666666668,2.666666666666668,-11.773333333333326,0.16666666666666607,-2.333333333333334,4.780000000000001,1.833333333333333,-0.16666666666666696,6.461666666666666,-1.5,-1.3333333333333335,2.3783333333333303,-21.786666666666665,11.748333333333349,-9.833333333333332,5.0,-21.57,-5.0,4.666666666666667,-31.139999999999997,-1.0,0.16666666666666674,-38.89,-10.226666666666667,7.01166666666667,-5.166666666666668,8.5,-10.841666666666676,-5.5,4.0,-14.059999999999995,-1.5,-1.0,16.666666666666664,-7.173333333333334,6.943333333333328,-11.06166666666667,9.11666666666666,-0.018999999999999906,1.166666666666666,-4.0,-9.166666666666664,3.666666666666668,3.166666666666667,-0.8333333333333335,0.0,5.7833333333333385,-5.833333333333334,0.16666666666666696
56,2018020057,2018-10-13,Rangers,1,Oilers,2,H,A_reg,0,"2018-10-13 - Oilers 2, Rangers 1",New York Rangers,60.0,16.25,18.5,0.6950000000000074,12.5,10.0,3.1724999999999994,10.25,6.75,4.0625,1.25,-0.5,16.580000000000002,0.8925000000000001,-0.3675000000000006,12.237500000000004,6.0,4.5,3.460000000000001,6.75,5.0,13.854999999999997,5.25,2.75,13.269999999999996,2.5,0.5,68.0575,22.255000000000003,-0.6099999999999994,-0.75,-0.5,-0.8350000000000009,-2.25,-0.25,-12.650000000000002,-1.25,-0.5,-29.165,-18.4525,7.025000000000006,5.0,11.75,-6.064999999999998,5.25,4.5,-2.644999999999996,0.0,-0.25,25.0,0.0,5.985000000000014,2.7524999999999995,4.489999999999981,0.07274999999999998,8.5,1.25,10.25,-4.0,1.25,-0.5,-0.25,2.799999999999997,2.0,-3.0
57,2018020058,2018-10-13,Flyers,0,Golden Knights,1,H,A_reg,0,"2018-10-13 - Golden Knights 1, Flyers 0",Philadelphia Flyers,60.0,-9.450000000000003,19.6,-13.111499999999985,-3.0,12.450000000000003,-9.38450000000001,0.6000000000000014,11.149999999999999,-8.650999999999996,2.2,0.9500000000000002,11.149999999999991,0.3969999999999998,1.9785,-14.531500000000008,1.8500000000000014,14.25,-12.779499999999999,-0.15000000000000036,9.25,-20.086500000000008,-0.8000000000000007,8.6,-24.613500000000002,1.45,1.65,8.75,16.516999999999996,9.631499999999988,2.0,5.0,-6.895999999999994,2.8,1.4000000000000004,0.9030000000000058,1.55,-0.19999999999999996,27.5,27.86,8.283500000000004,-8.3,4.899999999999999,-12.574499999999993,-1.4499999999999993,0.8000000000000007,-3.113500000000002,-0.8,-0.30000000000000004,-25.0,-5.874,1.331000000000003,6.227500000000001,3.858499999999978,0.10089999999999999,7.15,2.2,0.6000000000000014,1.4499999999999993,6.9,2.4,1.25,1.1699999999999946,-0.34999999999999964,-1.4500000000000002
58,2018020059,2018-10-13,Senators,5,Kings,1,H,H_reg,1,"2018-10-13 - Kings 1, Senators 5",Ottawa Senators,60.0,7.0,-0.75,3.864999999999995,8.75,-0.25,6.212500000000006,5.75,1.25,4.927500000000002,1.25,3.25,-16.237499999999997,0.7549999999999999,0.54,4.707499999999996,3.5,2.0,2.3100000000000023,0.5,1.25,-1.8700000000000045,1.25,0.75,1.1024999999999991,1.0,0.75,-3.332499999999996,12.717500000000001,-3.5349999999999966,3.0,0.75,5.347500000000004,0.5,0.75,-0.8349999999999937,0.25,1.5,-24.1675,7.2925,-16.3125,5.25,-1.0,7.512500000000003,4.0,-0.5,11.687499999999993,0.0,0.75,-12.5,-0.45500000000000007,-2.0974999999999966,3.0500000000000007,-8.372499999999988,-0.052999999999999936,-0.5,1.25,5.75,-2.25,-1.75,0.5,1.0,0.6999999999999957,-2.25,4.0
59,2018020060,2018-10-13,Wild,4,Hurricanes,5,H,A_OT,0,"2018-10-13 - Hurricanes 5, Wild 4",Minnesota Wild,62.95,-14.083333333333336,17.75,-13.01916666666667,-8.833333333333336,15.666666666666664,-13.31666666666667,-6.166666666666664,12.083333333333336,-14.791666666666671,-2.25,-0.08333333333333348,-15.712499999999999,-0.3608333333333329,0.6558333333333333,-9.330000000000005,-6.416666666666668,3.583333333333332,-8.785833333333336,-0.08333333333333393,-2.916666666666666,3.558333333333323,3.166666666666666,-1.5,6.938333333333333,-0.33333333333333326,-0.6666666666666667,-11.11,-11.149166666666666,-3.0524999999999807,-6.333333333333334,6.5,-18.15833333333334,-3.5,4.166666666666666,-26.485833333333332,-1.25,0.5833333333333333,-62.5,-16.27,-2.9583333333333286,-6.75,11.666666666666668,-16.655833333333334,-5.0,9.0,-25.7825,-0.6666666666666667,0.0,-8.333333333333329,-3.665,0.0,-5.8758333333333335,4.027500000000003,-0.018333333333333424,2.083333333333334,-2.25,-6.166666666666664,-6.583333333333332,2.333333333333334,-0.16666666666666652,-0.25,-1.4833333333333343,-7.916666666666667,-5.25
60,2018020061,2018-10-13,Bruins,8,Red Wings,2,H,H_reg,1,"2018-10-13 - Red Wings 2, Bruins 8",Boston Bruins,60.0,-7.5,-4.0,-1.4699999999999989,-3.75,-1.75,-0.7375000000000043,1.25,0.0,1.5549999999999997,1.25,-0.75,21.460000000000008,0.3424999999999998,-0.5300000000000007,5.922499999999992,-11.25,-5.0,-5.782499999999999,-4.75,-5.5,-0.9650000000000034,-1.0,-2.0,-0.9799999999999969,0.75,-0.25,36.665,7.0075,-0.5100000000000051,-6.5,0.5,-9.180000000000007,-1.5,1.5,-9.647499999999994,0.25,-0.25,16.667500000000004,6.5649999999999995,4.305000000000007,2.0,3.75,-1.8199999999999932,1.5,1.5,3.4724999999999966,0.0,0.25,12.5,0.0,0.4824999999999875,3.1899999999999995,3.2349999999999994,0.06425000000000014,-2.25,1.25,1.25,0.5,-0.25,-0.75,0.25,5.174999999999997,-6.25,4.25
61,2018020062,2018-10-13,Canadiens,4,Penguins,3,H,H_reg,1,"2018-10-13 - Penguins 3, Canadiens 4",Montreal Canadiens,65.0,6.333333333333329,-5.666666666666664,4.45000000000001,5.333333333333336,-6.666666666666664,7.7933333333333294,6.666666666666668,-8.333333333333332,13.069999999999993,-1.6666666666666665,-1.9999999999999996,-4.619999999999997,0.21666666666666679,-0.33333333333333304,7.796666666666674,1.3333333333333321,0.0,2.6200000000000045,-1.3333333333333321,2.0,-0.990000000000002,1.6666666666666679,-0.3333333333333339,11.300000000000004,0.6666666666666667,-2.0,8.886666666666663,-1.3566666666666656,20.370000000000005,2.666666666666668,-2.0000000000000018,7.82,2.000000000000001,-3.000000000000001,18.35333333333334,-2.0,0.6666666666666666,-44.44666666666667,-21.843333333333334,-11.716666666666654,5.0,-6.0,9.949999999999996,3.666666666666666,-4.666666666666666,14.046666666666667,-0.3333333333333333,-0.6666666666666666,16.666666666666664,-3.3333333333333335,4.076666666666668,-5.666666666666667,4.296666666666667,-0.013666666666666605,0.9999999999999982,-1.6666666666666665,6.666666666666668,8.0,4.666666666666667,0.33333333333333304,-0.3333333333333333,-15.733333333333334,-2.0,-2.666666666666666
62,2018020063,2018-10-13,Lightning,8,Blue Jackets,2,H,H_reg,1,"2018-10-13 - Blue Jackets 2, Lightning 8",Tampa Bay Lightning,60.0,3.25,4.5,-0.8774999999999977,-1.0,5.25,-3.770000000000003,-3.0,4.75,-5.977499999999999,-2.5,-0.25,-17.997500000000002,-0.8175000000000003,0.73,-14.197499999999998,6.75,3.5,-0.36249999999999716,0.75,-3.25,6.862499999999997,-0.25,-3.75,9.599999999999994,-0.25,-1.0,19.167500000000004,0.7875000000000014,7.082499999999996,6.0,6.75,-3.5900000000000034,1.75,6.0,-6.614999999999995,-1.25,0.25,-54.167500000000004,-16.25,0.6775000000000091,2.0,5.0,-2.6174999999999997,-2.5,4.5,-13.147499999999994,-0.75,0.5,-62.5,-5.51,-3.569999999999993,-6.99,0.625,-0.06375000000000008,-0.75,-2.5,-3.0,19.5,4.0,-0.5,-1.0,-2.5249999999999986,5.0,1.0
63,2018020064,2018-10-13,Panthers,2,Canucks,3,H,A_reg,0,"2018-10-13 - Canucks 3, Panthers 2",Florida Panthers,60.0,18.25,-14.25,14.152499999999996,22.0,-8.0,16.779999999999994,18.0,-4.25,17.1875,-1.5,-0.75,-9.102500000000006,0.1575000000000002,-1.0074999999999998,8.517499999999998,5.75,-14.75,16.580000000000005,-1.25,-6.5,8.337499999999999,-0.5,-4.5,6.287500000000001,-1.0,-0.25,-27.5,-17.7975,-4.0375000000000085,7.0,-8.25,20.994999999999997,7.75,-1.25,19.387500000000003,0.0,-0.25,11.664999999999992,-8.41,-2.677499999999995,12.75,-1.25,15.097499999999997,9.75,-0.25,20.152499999999996,-0.25,-0.25,-12.5,-1.785,0.24750000000000227,-10.9625,1.144999999999996,-0.09799999999999986,-6.25,-1.5,18.0,1.75,-5.75,-0.25,-1.0,7.800000000000004,2.75,2.5
64,2018020065,2018-10-13,Capitals,2,Maple Leafs,4,H,A_reg,0,"2018-10-13 - Maple Leafs 4, Capitals 2",Washington Capitals,60.0,-7.200000000000003,4.899999999999999,-5.067999999999991,-4.399999999999999,6.25,-5.983999999999995,-1.6499999999999986,2.4499999999999993,-3.396000000000008,-0.5,-0.25,-1.1030000000000015,-0.6680000000000006,0.4055000000000004,-7.015000000000008,-7.100000000000001,0.3500000000000014,-4.415500000000009,-6.6,3.5999999999999996,-15.8735,-2.5500000000000007,1.4500000000000002,-7.893500000000003,0.0,-0.5,1.0720000000000027,5.690999999999999,15.420000000000002,-0.5,-3.25,4.399500000000003,-0.40000000000000036,-0.3000000000000007,2.7304999999999993,-1.2000000000000002,1.2,-18.33550000000001,-12.417,-4.925500000000014,0.0,2.0,-1.8175000000000026,1.5,0.15000000000000036,2.1640000000000015,0.65,-0.75,30.0,2.9860000000000007,4.287999999999997,-2.364499999999998,3.5205000000000126,0.011500000000000066,-1.3500000000000014,-0.5,-1.6499999999999986,7.25,3.9000000000000004,1.2000000000000002,0.10000000000000009,-9.954999999999998,-1.0999999999999996,-0.40000000000000036
